,date,strike,prob,ttm
0,2024-12-27,5207.095114128922,2.7755575615628914e-05,7
1,2024-12-27,5234.8532436768,3.9968028886505635e-05,7
2,2024-12-27,5262.611373224679,3.219646771412954e-05,7
3,2024-12-27,5290.369502772556,4.218847493575595e-05,7
4,2024-12-27,5318.127632320434,3.885780586188048e-05,7
5,2024-12-27,5345.885761868311,4.9960036108132044e-05,7
6,2024-12-27,5373.64389141619,4.773959005888173e-05,7
7,2024-12-27,5401.402020964068,5.88418203051333e-05,7
8,2024-12-27,5429.160150511945,5.3290705182007514e-05,7
9,2024-12-27,5456.918280059823,5.3290705182007514e-05,7
10,2024-12-27,5484.676409607701,6.439293542825908e-05,7
11,2024-12-27,5512.434539155579,6.328271240363392e-05,7
12,2024-12-27,5540.192668703457,7.105427357601002e-05,7
13,2024-12-27,5567.950798251334,7.549516567451064e-05,7
14,2024-12-27,5595.708927799213,8.215650382226158e-05,7
15,2024-12-27,5623.46705734709,8.548717289613705e-05,7
16,2024-12-27,5651.225186894968,9.547918011776346e-05,7
17,2024-12-27,5678.9833164428455,0.00010325074129013956,7
18,2024-12-27,5706.741445990724,0.00011324274851176597,7
19,2024-12-27,5734.499575538602,0.00013322676295501878,7
20,2024-12-27,5762.257705086479,0.00015543122344752192,7
21,2024-12-27,5790.015834634358,0.00018762769116165146,7
22,2024-12-27,5817.773964182235,0.0002353672812205332,7
23,2024-12-27,5845.532093730113,0.00029753977059954195,7
24,2024-12-27,5873.290223277991,0.000418554080283684,7
25,2024-12-27,5901.048352825869,0.0006328271240363392,7
26,2024-12-27,5928.806482373747,0.0011157741397482823,7
27,2024-12-27,5956.564611921624,0.0025568436257117355,7
28,2024-12-27,5984.322741469503,0.011647349751342517,7
29,2024-12-27,6012.080871017381,0.04112488127816505,7
30,2024-12-27,6039.839000565258,0.003397282455352979,7
31,2024-12-27,6067.597130113136,0.001078026556911027,7
32,2024-12-27,6095.355259661013,0.002844391389089651,7
33,2024-12-27,6123.113389208892,0.0008126832540256146,7
34,2024-12-27,6150.87151875677,0.0002964295475749168,7
35,2024-12-27,6178.629648304647,0.00010769163338864018,7
36,2024-12-27,6206.387777852526,3.774758283725532e-05,7
37,2024-12-27,6234.145907400403,1.1102230246251565e-05,7
38,2024-12-27,6261.904036948281,3.3306690738754696e-06,7
39,2024-12-27,6289.6621664961585,-2.220446049250313e-06,7
