,date,strike,prob,ttm
0,2024-12-27,5207.095114128922,0.001113149021179538,7
1,2024-12-27,5234.8532436768,0.0011964362914508309,7
2,2024-12-27,5262.611373224679,0.0012874154713490293,7
3,2024-12-27,5290.369502772556,0.001387301382870798,7
4,2024-12-27,5318.127632320434,0.0014975657224569616,7
5,2024-12-27,5345.885761868311,0.0016200066526748103,7
6,2024-12-27,5373.64389141619,0.0017568403787930897,7
7,2024-12-27,5401.402020964068,0.001910823076102908,7
8,2024-12-27,5429.160150511945,0.0020854153007520138,7
9,2024-12-27,5456.918280059823,0.002285006773934062,7
10,2024-12-27,5484.676409607701,0.0025152283957865507,7
11,2024-12-27,5512.434539155579,0.002783392602398238,7
12,2024-12-27,5540.192668703457,0.00309912637027987,7
13,2024-12-27,5567.950798251334,0.003475299856376957,7
14,2024-12-27,5595.708927799213,0.003929420015903462,7
15,2024-12-27,5623.46705734709,0.004485775965573646,7
16,2024-12-27,5651.225186894968,0.005178838085331372,7
17,2024-12-27,5678.9833164428455,0.0060588233239103895,7
18,2024-12-27,5706.741445990724,0.007201158354391834,7
19,2024-12-27,5734.499575538602,0.008723294835679463,7
20,2024-12-27,5762.257705086479,0.010816180920101726,7
21,2024-12-27,5790.015834634358,0.013806937806272733,7
22,2024-12-27,5817.773964182235,0.01829347655007063,7
23,2024-12-27,5845.532093730113,0.025461982454351273,7
24,2024-12-27,5873.290223277991,0.037929320764352514,7
25,2024-12-27,5901.048352825869,0.06233680385237705,7
26,2024-12-27,5928.806482373747,0.11882302199526963,7
27,2024-12-27,5956.564611921624,0.27536315777005854,7
28,2024-12-27,5984.322741469503,0.552979140103851,7
29,2024-12-27,6012.080871017381,0.3961785904099815,7
30,2024-12-27,6039.839000565258,0.16184120022206716,7
31,2024-12-27,6067.597130113136,0.07666964946442634,7
32,2024-12-27,6095.355259661013,0.04325708753734214,7
33,2024-12-27,6123.113389208892,0.027422180030838184,7
34,2024-12-27,6150.87151875677,0.018802286680375535,7
35,2024-12-27,6178.629648304647,0.013626352889449023,7
36,2024-12-27,6206.387777852526,0.0102869651727866,7
37,2024-12-27,6234.145907400403,0.008011687879254548,7
38,2024-12-27,6261.904036948281,0.0063937353739867975,7
39,2024-12-27,6289.6621664961585,0.005202976555264138,7
40,2024-12-27,6317.420296044036,0.0043015319576481525,7
41,2024-12-27,6345.178425591915,0.003602825230889395,7
42,2024-12-27,6372.936555139792,0.0030503284032860067,7
43,2024-12-27,6400.694684687671,0.0026058934599035855,7
44,2024-12-27,6428.452814235548,0.0022430369858460475,7
45,2024-12-27,6456.210943783426,0.00194291650887779,7
46,2024-12-27,6483.969073331304,0.0016918343405466496,7
47,2024-12-27,6511.727202879181,0.0014796413915361128,7
48,2024-12-27,6539.48533242706,0.0012986889301265236,7
49,2024-12-27,6567.243461974937,0.0011431237529802019,7
50,2024-12-27,5207.095114128922,0.0011494899006784243,14
51,2024-12-27,5234.8532436768,0.0012403558842776219,14
52,2024-12-27,5262.611373224679,0.0013403487873846487,14
53,2024-12-27,5290.369502772556,0.0014510020048834615,14
54,2024-12-27,5318.127632320434,0.001574152644578719,14
55,2024-12-27,5345.885761868311,0.001712020368302869,14
56,2024-12-27,5373.64389141619,0.001867310704787739,14
57,2024-12-27,5401.402020964068,0.002043351998696541,14
58,2024-12-27,5429.160150511945,0.0022442791945010976,14
59,2024-12-27,5456.918280059823,0.0024752837634801628,14
60,2024-12-27,5484.676409607701,0.002742958502365833,14
61,2024-12-27,5512.434539155579,0.0030557807457682884,14
62,2024-12-27,5540.192668703457,0.003424801336357919,14
63,2024-12-27,5567.950798251334,0.003864645857995619,14
64,2024-12-27,5595.708927799213,0.004395000777934754,14
65,2024-12-27,5623.46705734709,0.00504287214786292,14
66,2024-12-27,5651.225186894968,0.005846111074434002,14
67,2024-12-27,5678.9833164428455,0.006859084952383077,14
68,2024-12-27,5706.741445990724,0.008162120378365612,14
69,2024-12-27,5734.499575538602,0.009877863181734226,14
70,2024-12-27,5762.257705086479,0.012200962977193974,14
71,2024-12-27,5790.015834634358,0.015454940169259414,14
72,2024-12-27,5817.773964182235,0.020208378433899776,14
73,2024-12-27,5845.532093730113,0.02753134360846798,14
74,2024-12-27,5873.290223277991,0.03961566078250278,14
75,2024-12-27,5901.048352825869,0.06144115016759777,14
76,2024-12-27,5928.806482373747,0.10568464778805453,14
77,2024-12-27,5956.564611921624,0.2056106976928136,14
78,2024-12-27,5984.322741469503,0.3920104486345315,14
79,2024-12-27,6012.080871017381,0.4225537146796064,14
80,2024-12-27,6039.839000565258,0.23265452386178775,14
81,2024-12-27,6067.597130113136,0.11546795721105041,14
82,2024-12-27,6095.355259661013,0.06446287476291834,14
83,2024-12-27,6123.113389208892,0.04016282844060359,14
84,2024-12-27,6150.87151875677,0.027108083116426984,14
85,2024-12-27,6178.629648304647,0.019389851789859414,14
86,2024-12-27,6206.387777852526,0.014481784854439628,14
87,2024-12-27,6234.145907400403,0.011180591049246291,14
88,2024-12-27,6261.904036948281,0.00885993303965893,14
89,2024-12-27,6289.6621664961585,0.0071695730888270415,14
90,2024-12-27,6317.420296044036,0.005901915240032696,14
91,2024-12-27,6345.178425591915,0.004927859658174549,14
92,2024-12-27,6372.936555139792,0.004163834951687706,14
93,2024-12-27,6400.694684687671,0.0035538727255399753,14
94,2024-12-27,6428.452814235548,0.003059383713151731,14
95,2024-12-27,6456.210943783426,0.0026530824954162924,14
96,2024-12-27,6483.969073331304,0.00231524695121621,14
97,2024-12-27,6511.727202879181,0.0020313426558108416,14
98,2024-12-27,6539.48533242706,0.0017904723746348108,14
99,2024-12-27,6567.243461974937,0.001584339262257095,14
100,2024-12-27,5207.095114128922,0.0014169408050614951,28
101,2024-12-27,5234.8532436768,0.001538113301932209,28
102,2024-12-27,5262.611373224679,0.0016709428465692122,28
103,2024-12-27,5290.369502772556,0.001817332415377848,28
104,2024-12-27,5318.127632320434,0.00197954560792013,28
105,2024-12-27,5345.885761868311,0.0021602971211588384,28
106,2024-12-27,5373.64389141619,0.0023628700802436065,28
107,2024-12-27,5401.402020964068,0.0025912698417591695,28
108,2024-12-27,5429.160150511945,0.002850427910346509,28
109,2024-12-27,5456.918280059823,0.003146475595978915,28
110,2024-12-27,5484.676409607701,0.003487116087040554,28
111,2024-12-27,5512.434539155579,0.0038821375308831785,28
112,2024-12-27,5540.192668703457,0.004344131528757567,28
113,2024-12-27,5567.950798251334,0.004889516364797286,28
114,2024-12-27,5595.708927799213,0.005540021440252452,28
115,2024-12-27,5623.46705734709,0.006324885287555815,28
116,2024-12-27,5651.225186894968,0.0072841849106516365,28
117,2024-12-27,5678.9833164428455,0.008474008036379765,28
118,2024-12-27,5706.741445990724,0.009974719514993513,28
119,2024-12-27,5734.499575538602,0.011904601020047312,28
120,2024-12-27,5762.257705086479,0.01444318115096299,28
121,2024-12-27,5790.015834634358,0.017872793238094098,28
122,2024-12-27,5817.773964182235,0.022656048224674596,28
