,date,strike,prob,ttm
0,2024-12-27,5207.095114128922,1.430285889725269e-10,7
1,2024-12-27,5234.8532436768,6.992597612054396e-10,7
2,2024-12-27,5262.611373224679,3.186206520844337e-09,7
3,2024-12-27,5290.369502772556,1.3545311983165222e-08,7
4,2024-12-27,5318.127632320434,5.378170309100483e-08,7
5,2024-12-27,5345.885761868311,1.9964253050730463e-07,7
6,2024-12-27,5373.64389141619,6.935516215778037e-07,7
7,2024-12-27,5401.402020964068,2.2570328831461595e-06,7
8,2024-12-27,5429.160150511945,6.8872939962272275e-06,7
9,2024-12-27,5456.918280059823,1.9725206995890865e-05,7
10,2024-12-27,5484.676409607701,5.3071306537533225e-05,7
11,2024-12-27,5512.434539155579,0.0001342638068342339,7
12,2024-12-27,5540.192668703457,0.0003196742309137246,7
13,2024-12-27,5567.950798251334,0.0007169474292765265,7
14,2024-12-27,5595.708927799213,0.0015159073855494087,7
15,2024-12-27,5623.46705734709,0.003024347336773814,7
16,2024-12-27,5651.225186894968,0.0056980430765446455,7
17,2024-12-27,5678.9833164428455,0.010146350845165464,7
18,2024-12-27,5706.741445990724,0.017089638534727336,7
19,2024-12-27,5734.499575538602,0.027248172757835084,7
20,2024-12-27,5762.257705086479,0.041158550056205834,7
21,2024-12-27,5790.015834634358,0.058942933404258595,7
22,2024-12-27,5817.773964182235,0.0800898569472589,7
23,2024-12-27,5845.532093730113,0.10332772905012477,7
24,2024-12-27,5873.290223277991,0.12666711201485892,7
25,2024-12-27,5901.048352825869,0.147647852815529,7
26,2024-12-27,5928.806482373747,0.1637608580038418,7
27,2024-12-27,5956.564611921624,0.1729462162956413,7
28,2024-12-27,5984.322741469503,0.17402966282775303,7
29,2024-12-27,6012.080871017381,0.16696870989702622,7
30,2024-12-27,6039.839000565258,0.15283753797854754,7
31,2024-12-27,6067.597130113136,0.1335632315626195,7
32,2024-12-27,6095.355259661013,0.11150130347640996,7
33,2024-12-27,6123.113389208892,0.08897721066495834,7
34,2024-12-27,6150.87151875677,0.0679123395642165,7
35,2024-12-27,6178.629648304647,0.04960786847714005,7
36,2024-12-27,6206.387777852526,0.034700926311688196,7
37,2024-12-27,6234.145907400403,0.023258017195409875,7
38,2024-12-27,6261.904036948281,0.014944928282293657,7
39,2024-12-27,6289.6621664961585,0.009211893822561046,7
40,2024-12-27,6317.420296044036,0.005449773390340473,7
41,2024-12-27,6345.178425591915,0.0030961289958918448,7
42,2024-12-27,6372.936555139792,0.0016900658074808783,7
43,2024-12-27,6400.694684687671,0.0008868728139033166,7
44,2024-12-27,6428.452814235548,0.00044762857176394716,7
45,2024-12-27,6456.210943783426,0.00021741775628103532,7
46,2024-12-27,6483.969073331304,0.00010167437585595351,7
47,2024-12-27,6511.727202879181,4.5801789337995835e-05,7
48,2024-12-27,6539.48533242706,1.988472458613888e-05,7
49,2024-12-27,6567.243461974937,8.323987479186279e-06,7
50,2024-12-27,5207.095114128922,3.17190904586262e-06,14
51,2024-12-27,5234.8532436768,7.051037168803731e-06,14
52,2024-12-27,5262.611373224679,1.5129941389857572e-05,14
53,2024-12-27,5290.369502772556,3.135484019123336e-05,14
54,2024-12-27,5318.127632320434,6.278875162091246e-05,14
55,2024-12-27,5345.885761868311,0.00012156025124454574,14
56,2024-12-27,5373.64389141619,0.00022764192590885024,14
57,2024-12-27,5401.402020964068,0.00041255155932928833,14
58,2024-12-27,5429.160150511945,0.0007239023484215679,14
59,2024-12-27,5456.918280059823,0.0012304503765513397,14
60,2024-12-27,5484.676409607701,0.002026905087372244,14
61,2024-12-27,5512.434539155579,0.003237330624114132,14
62,2024-12-27,5540.192668703457,0.00501557320972168,14
63,2024-12-27,5567.950798251334,0.007540948766982192,14
64,2024-12-27,5595.708927799213,0.01100758088716225,14
65,2024-12-27,5623.46705734709,0.015606426676350703,14
66,2024-12-27,5651.225186894968,0.0215002093541925,14
67,2024-12-27,5678.9833164428455,0.028793087129747374,14
68,2024-12-27,5706.741445990724,0.03749865279277309,14
69,2024-12-27,5734.499575538602,0.04751136110118348,14
70,2024-12-27,5762.257705086479,0.058587251276973736,14
71,2024-12-27,5790.015834634358,0.07033947787666928,14
72,2024-12-27,5817.773964182235,0.08225251090351826,14
73,2024-12-27,5845.532093730113,0.0937160581794414,14
74,2024-12-27,5873.290223277991,0.10407627578316447,14
75,2024-12-27,5901.048352825869,0.11269838887584216,14
76,2024-12-27,5928.806482373747,0.11903224186650624,14
77,2024-12-27,5956.564611921624,0.12267118975887342,14
78,2024-12-27,5984.322741469503,0.12339545984985346,14
79,2024-12-27,6012.080871017381,0.12119355384952268,14
80,2024-12-27,6039.839000565258,0.11625891438344622,14
81,2024-12-27,6067.597130113136,0.10896316069272649,14
82,2024-12-27,6095.355259661013,0.09981085132267098,14
83,2024-12-27,6123.113389208892,0.08938324819513543,14
84,2024-12-27,6150.87151875677,0.07827953559486733,14
85,2024-12-27,6178.629648304647,0.06706336159429938,14
86,2024-12-27,6206.387777852526,0.05622072688909463,14
87,2024-12-27,6234.145907400403,0.04613267479994243,14
88,2024-12-27,6261.904036948281,0.037063529842732534,14
89,2024-12-27,6289.6621664961585,0.029163106354061163,14
90,2024-12-27,6317.420296044036,0.022479702746188268,14
91,2024-12-27,6345.178425591915,0.01697993803958886,14
92,2024-12-27,6372.936555139792,0.01257151055806649,14
93,2024-12-27,6400.694684687671,0.009125567032731041,14
94,2024-12-27,6428.452814235548,0.0064963088244426315,14
95,2024-12-27,6456.210943783426,0.0045364847433874145,14
96,2024-12-27,6483.969073331304,0.003108336719395699,14
97,2024-12-27,6511.727202879181,0.0020902612640862905,14
98,2024-12-27,6539.48533242706,0.0013798866116313535,14
99,2024-12-27,6567.243461974937,0.0008944607548271311,14
100,2024-12-27,5207.095114128922,0.0004044139684493686,28
101,2024-12-27,5234.8532436768,0.0006052242445635514,28
102,2024-12-27,5262.611373224679,0.0008898375590464802,28
103,2024-12-27,5290.369502772556,0.0012856582649074522,28
104,2024-12-27,5318.127632320434,0.001825890479580372,28
105,2024-12-27,5345.885761868311,0.0025495885650541616,28
106,2024-12-27,5373.64389141619,0.0035012363943274227,28
107,2024-12-27,5401.402020964068,0.004729730950806199,28
108,2024-12-27,5429.160150511945,0.00628667255395754,28
109,2024-12-27,5456.918280059823,0.008223911587176502,28
110,2024-12-27,5484.676409607701,0.010590369257019838,28
111,2024-12-27,5512.434539155579,0.013428233528766986,28
112,2024-12-27,5540.192668703457,0.01676872337566293,28
113,2024-12-27,5567.950798251334,0.0206277042517512,28
114,2024-12-27,5595.708927799213,0.025001512752419797,28
115,2024-12-27,5623.46705734709,0.029863396020313404,28
116,2024-12-27,5651.225186894968,0.03516098059219841,28
117,2024-12-27,5678.9833164428455,0.04081514882157089,28
118,2024-12-27,5706.741445990724,0.046720616912545254,28
119,2024-12-27,5734.499575538602,0.05274838148120364,28
120,2024-12-27,5762.257705086479,0.05875004231004388,28
121,2024-12-27,5790.015834634358,0.06456383381846209,28
122,2024-12-27,5817.773964182235,0.07002202637047505,28
123,2024-12-27,5845.532093730113,0.07495921129068411,28
124,2024-12-27,5873.290223277991,0.07922087868165079,28
125,2024-12-27,5901.048352825869,0.08267164841214703,28
126,2024-12-27,5928.806482373747,0.08520252882815238,28
127,2024-12-27,5956.564611921624,0.08673665394534141,28
128,2024-12-27,5984.322741469503,0.0872330796382315,28
129,2024-12-27,6012.080871017381,0.08668838782227947,28
130,2024-12-27,6039.839000565258,0.08513603577735424,28
131,2024-12-27,6067.597130113136,0.08264357493957863,28
132,2024-12-27,6095.355259661013,0.07930803018218546,28
133,2024-12-27,6123.113389208892,0.07524986083951901,28
134,2024-12-27,6150.87151875677,0.07060600779917653,28
135,2024-12-27,6178.629648304647,0.06552256235665266,28
136,2024-12-27,6206.387777852526,0.060147573793437055,28
